entity_id,canonical_name,category_slug,rank,media_status,review_status,rights_status,is_publishable,priority,reason
"bdfutbol:ligue-1:player:334a6d1710175caccf2a5612","Younès Belhanda","club-career-red-cards","54","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:bundesliga:player:dcce9a23d3fa70e5152fdd72","Aleksander Famuła","club-career-yellow-cards","55","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:serie-a:player:96f5a6a2c7956b316a136f66","Alessio Romagnoli","serie-a-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:39764","Alfredo Rojas","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:5804","Álvaro Morata","player-career-goals","55","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"transfermarkt:nations-league:player:e0dcd539717b5763dd451da5","André Silva","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:95291","Aquilino Giménez","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:22019","Arbër Zeneli","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1005","Benjamin Kololli","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:109564","Bojan Miovski","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:49374","Brennan Johnson","nations-league-goals","55","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:80584","César Benítez","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:13383","Darwin Andrade","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:31173","Davide Frattesi","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:35693","Diego González","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:16554","Dixon Arroyo","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:170435","Edison Penilla","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:43565","Eduard Spertsyan","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:6080","Fabricio Bustos","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:16393","Facundo Martínez","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:129903","Facundo Pérez","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:6087","Fernando Gaibor","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"transfermarkt:copa-libertadores:player:972b94797eb89b6cb5c7860e","Fernando Zampedri","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:la-liga:player:10cf5d01c03f5a6e0763b48b","Francisco Liaño Fernández","la-liga-clean_sheets","55","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:6091","Francisco Silva","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:91bb76029dfa9c6549afef57","Giacomo Raspadori","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:6616","Gonzalo Castellani","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:10031","Gregore","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:867","Grigoris Kastanos","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:36845","Haris Vučkić","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:51392","Hugo Magallanes","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:35779","Hugo Nervo","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:9967","Igor Gomes","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:31561","Ilija Nestorovski","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:70216","Isaac Price","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:13261","Jean Pestaña","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:35709","Jonatan Maidana","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:11536","Jonathan Benítez","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:70753","Jorge Arias","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:16479","José Alfredo Quintero Ordóñez","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:52955","José Granados","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:11836","Julián Alfaro","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:185","Llorente","player-career-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:16649","Lucas Sosa","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:9326335d89fb2debec296c35","Luka Jović","nations-league-goals","55","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"transfermarkt:copa-sudamericana:player:e1b02d0cfc9633962390c003","Marcio Valverde","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:13578","Marlon Piedrahita","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:6094","Martín Benítez","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:1714","Massimo Taibi","serie-a-clean_sheets","55","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:13394","Matías Cabrera","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:11834","Matías Rodríguez","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:5990","Mauricio Lollo","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"transfermarkt:copa-libertadores:player:d1f2f8e91881969b2d69ea47","Miguel Borja","copa-sudamericana-yellow_cards","55","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:a3457a99bea3f61408726281","Mohamed Amdouni","primeira-liga-goals","55","fallback","rejected","rejected","false","false","Los candidatos existentes están rechazados; se conserva fallback."
"pl:player:20958","Moise Kean","serie-a-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:primeira-liga:player:cc5b3dcd5e2bed57d2011d2e","Nélson Alexandre Gomes Pereira","primeira-liga-clean_sheets","55","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:66817","Nikola Krstović","serie-a-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:19209","Oluwafikayomi Tomori","serie-a-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:37155","Orkun Kökçü","primeira-liga-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:6122","Óscar Méndez","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:8d8d14ff3a17e4be77bf9bff","Patrik Schick","nations-league-goals","55","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:606","Petros Mantalos","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:7d9084f3bcda888d4b3c5bfe","Piotr Zieliński","nations-league-goals","55","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:22236","Rafael Leão","serie-a-yellow_cards","55","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:6030","Ramiro Carrera","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:85676","Rémy Vercoutre","ligue-1-clean_sheets","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:10240","Richard","copa-sudamericana-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:5368","Sead Kolašinac","serie-a-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:215","Sebastiano Esposito","serie-a-yellow_cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:25053","Serdar Dursun","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:ad5980b8e84f9ee64321f6e0","Sergio García","club-career-yellow-cards","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4806","Stevan Jovetić","nations-league-goals","55","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:12703","Steven Bergwijn","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:26256","Tim Kleindienst","nations-league-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:41453","Tómané","primeira-liga-goals","55","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:5748","Alphonse Areola","uefa-cup-europa-league-clean_sheets","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:48649","Andi Zeqiri","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:3477094bda734052d85308dd","Andreas Skov Olsen","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1684","Andrés Fernández","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:15392","Andronikos Kakoullis","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:03d20a9a01ffa8219d79de69","Arda Güler","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:b74dde99ecb652d2dbca5b8d","Armandas Kučys","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:fa1fafe071d0f71d3a7532bc","Bruno Petković","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:16784","Christopher Nkunku","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:5810","Claudio Bravo","player-career-titles","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:4330","David de Gea","goalkeeper-career-clean-sheets","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:10151","Diego Alves","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:56011","Dor Peretz","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1188","Erik Botheim","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:4578db2927bf70fa2a881df8","Fabián Ruiz","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:3420","Fernando Torres","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:4f561dca5071b60069802179","Gary Lineker","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:2f3028004fbd922663df706c","Gerard Moreno","euro-assists","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:42979","Giedrius Arlauskis","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:201279","Goh Young-Jun","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"statbunker:world-cup:player:48832","Hans Vanaken","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:primeira-liga:player:08aa9ddde15286659929646e","Helton da Silva Arruda","player-career-titles","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:50192","Ibrahim Šehić","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1245","Ibrahim Traoré","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:149","Ivan Rakitić","player-career-titles","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4696","Joel Robles","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:12444","Jonas Lössl","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:0a97c78c20fa2aeba9c6204d","Jorge Costa","euro-assists","56","fallback","rejected","rejected","false","false","Los candidatos existentes están rechazados; se conserva fallback."
"statbunker:world-cup:player:51549","Joshua Kimmich","player-career-titles","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:la-liga:player:07ea369c64019633fa21f8da","Juan Miguel García Inglés","la-liga-clean_sheets","56","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"transfermarkt:european-cup-champions-league:player:bdccbe96ba73a65cb65372dd","Juninho Pernambucano","player-career-titles","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"france-football:player:22047","Karim Benzema","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:11299","Keylor Navas","uefa-cup-europa-league-clean_sheets","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"france-football:player:3757","Lothar Matthäus","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:6e85f6661485efd054ef1aa0","Luca Ranieri","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:bundesliga:player:8ac44287407102dca30ffacd","Lukáš Hrádecký","goalkeeper-historical-index","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:4480","Lukas Podolski","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:11428","Marco Asensio","player-career-titles","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:f68ab7f7c56f6bfcf0ddbf7d","Marek Hamšík","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:2df2f6fd2e78e85083894ee4","Martin Boyle","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:796","Matúš Kozáčik","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"france-football:player:3929","Michael Owen","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:9595","Michail Antonio","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:a3457a99bea3f61408726281","Mohamed Amdouni","uefa-conference-league-goals","56","fallback","rejected","rejected","false","false","Los candidatos existentes están rechazados; se conserva fallback."
"api-football:player:22229","Nanitamo Ikoné","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:109799","Nardin Mulahusejnović","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:11013","Nikolay Mihaylov","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:39271","Ola Solbakken","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4481","Olivier Giroud","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:4a444269c79e338d21f0812d","Patrick Berg","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:66fd20ba0c46d065668f8ace","Patrick Vieira","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:336","Paul Scholes","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:288485c49c5251b26b50e2ed","Pep Biel","uefa-conference-league-goals","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:2651","Petr Cech","player-career-titles","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:7d9084f3bcda888d4b3c5bfe","Piotr Zieliński","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:2d4916ae899407f73add73a3","Robin Gosens","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"statbunker:europa:player:48168","Rui Silva","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4478","Serge Gnabry","player-career-titles","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:4abcb6e7d1bd02b3483b9ad5","Steven Zuber","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:bundesliga:player:204083810334e2b3d0182764","Sven Ulreich","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"dfb:bundesliga:player:c50065a141a513c2431d1c08","Thomas Müller","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:2192","Tomáš Koubek","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:39069","Ulrik Saltnes","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:61232","Vahan Bichakhchyan","uefa-conference-league-goals","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:79125","Vladimir Gabulov","uefa-cup-europa-league-clean_sheets","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:5267","Xherdan Shaqiri","euro-assists","56","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:5772","Zlatan Ibrahimović","euro-assists","56","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:66019","Adam Hložek","bundesliga-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:4979","Adama Traoré","premier-league-assists","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:21737","Alexander Isak","premier-league-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:6671","Andrej Kramarić","club-career-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:161922","Ansgar Knauff","bundesliga-assists","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:23747","Anthony Gordon","premier-league-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:314511","Antonio Nusa","bundesliga-assists","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:2658","Arjen Robben","club-career-goals","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:6900","Bafétimbi Gomis","player-career-goals","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:la-liga:player:f34571f5dec210411037b9b0","Bodo Illgner","goalkeeper-historical-index","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:47440","Brais Méndez","la-liga-goals","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:24848","Christopher Trimmel","bundesliga-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:928","Dani Parejo","la-liga-yellow_cards","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:32","Diego Godín","club-career-yellow-cards","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:24797","Dwight McNeil","premier-league-assists","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:1940","Fabien Barthez","goalkeeper-career-clean-sheets","57","fallback","rejected","rejected","false","false","Los candidatos existentes están rechazados; se conserva fallback."
"bdfutbol:primeira-liga:player:587e900218bc3f208df7fa1e","Fernando José Alves Brassard","primeira-liga-clean_sheets","57","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:122734","Ferran Jutglà","la-liga-goals","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:22857","Gianluigi Donnarumma","serie-a-clean_sheets","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:bundesliga:player:9990acefe0437d839291f06a","Gregor Kobel","bundesliga-clean_sheets","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4800","Iago Aspas","club-career-assists","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:47294","Iñaki Williams","la-liga-goals","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:49796","Ismaïla Sarr","premier-league-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:4260","Jack Grealish","premier-league-assists","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:181812","Jamal Musiala","bundesliga-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:8456","James Maddison","premier-league-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:8979","Jamie Vardy","player-career-goals","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:a3dba20209023a9a0e34dc70","Joakim Mæhle","bundesliga-assists","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:primeira-liga:player:881f3f575979aa1c72f2197f","Joaquim Manuel Sampaio Silva","goalkeeper-career-clean-sheets","57","fallback","rejected","rejected","false","false","Los candidatos existentes están rechazados; se conserva fallback."
"pl:player:4288","Kevin De Bruyne","premier-league-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:957","Mohameth Sow","la-liga-yellow_cards","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:202736","Paul Nebel","bundesliga-assists","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4841","Paulinho","player-career-goals","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:631","Philip Foden","premier-league-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:f702ce32ce2c65688f4e4505","Raphaël Guerreiro","club-career-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"transfermarkt:uefa-cup-europa-league:player:b829d580c034c01b99306ac3","Ricardo Horta","club-career-assists","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:3662","Ron-Robert Zieler","bundesliga-clean_sheets","57","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:6519","Sadio Mané","player-career-goals","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"dfb:bundesliga:player:284e823c72d2a0f8f9c2df85","Serhou Guirassy","player-career-goals","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"dfb:bundesliga:player:511671cf53e83f1bb36483cf","Stefan Kießling","club-career-goals","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:ligue-1:player:cd26a3255589f483f76e9953","Stéphane Patrick Porato","ligue-1-clean_sheets","57","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:primeira-liga:player:a2d554aaaa4d6f1145fe0ee3","Vítor Manuel Gonçalves Nóvoa","primeira-liga-clean_sheets","57","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"pl:player:109117","Yeremy Pino","la-liga-yellow_cards","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:67238","Yukinari Sugawara","bundesliga-assists","57","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:1088","Albert Vallci","nations-league-red_cards","58","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
